Formatted_Date,Referee,HomeTeam,AwayTeam,HY,AY,HR,AR,Yellow_Cards,Red_Cards
28-02-2021,P Tierney,Leicester,Arsenal,2,1,0,0,3,0
28-02-2021,K Friend,Tottenham,Burnley,0,0,0,0,0,0
28-02-2021,S Attwell,Chelsea,Man United,1,2,0,0,3,0
28-02-2021,J Moss,Sheffield United,Liverpool,0,0,0,0,0,0
01-03-2021,M Atkinson,Everton,Southampton,0,2,0,0,2,0
02-03-2021,C Kavanagh,Man City,Wolves,0,1,0,0,1,0
03-03-2021,A Madley,Burnley,Leicester,0,2,0,0,2,0
03-03-2021,R Jones,Sheffield United,Aston Villa,1,0,1,0,1,1
03-03-2021,A Marriner,Crystal Palace,Man United,1,0,0,0,1,0
04-03-2021,D Coote,Fulham,Tottenham,2,1,0,0,3,0
04-03-2021,D England,West Brom,Everton,3,1,0,0,4,0
04-03-2021,M Atkinson,Liverpool,Chelsea,0,0,0,0,0,0
06-03-2021,A Marriner,Burnley,Arsenal,1,1,0,0,2,0
06-03-2021,P Tierney,Sheffield United,Southampton,4,3,0,0,7,0
06-03-2021,A Madley,Aston Villa,Wolves,1,0,0,0,1,0
06-03-2021,M Oliver,Brighton,Leicester,0,1,0,0,1,0
07-03-2021,M Atkinson,West Brom,Newcastle,0,0,0,0,0,0
07-03-2021,K Friend,Liverpool,Fulham,2,3,0,0,5,0
07-03-2021,A Taylor,Man City,Man United,0,3,0,0,3,0
07-03-2021,S Attwell,Tottenham,Crystal Palace,2,3,0,0,5,0
08-03-2021,D Coote,Chelsea,Everton,0,3,0,0,3,0
08-03-2021,M Dean,West Ham,Leeds,1,1,0,0,2,0
10-03-2021,J Moss,Man City,Southampton,1,0,0,0,1,0
12-03-2021,P Tierney,Newcastle,Aston Villa,2,3,0,0,5,0
13-03-2021,K Friend,Leeds,Chelsea,3,0,0,0,3,0
13-03-2021,S Hooper,Crystal Palace,West Brom,3,1,0,0,4,0
13-03-2021,J Moss,Everton,Burnley,0,4,0,0,4,0
13-03-2021,A Marriner,Fulham,Man City,0,0,0,0,0,0
14-03-2021,S Attwell,Southampton,Brighton,0,0,0,0,0,0
14-03-2021,P Bankes,Leicester,Sheffield United,0,2,0,0,2,0
14-03-2021,M Oliver,Arsenal,Tottenham,1,2,0,1,3,1
14-03-2021,M Atkinson,Man United,West Ham,4,0,0,0,4,0
15-03-2021,C Pawson,Wolves,Liverpool,2,1,0,0,3,0
19-03-2021,D Coote,Fulham,Leeds,2,2,0,0,4,0
20-03-2021,A Taylor,Brighton,Newcastle,0,1,0,0,1,0
21-03-2021,J Moss,West Ham,Arsenal,3,1,0,0,4,0
21-03-2021,M Dean,Aston Villa,Tottenham,3,2,0,0,5,0
03-04-2021,D Coote,Chelsea,West Brom,1,1,1,0,2,1
03-04-2021,G Scott,Leeds,Sheffield United,1,2,0,0,3,0
03-04-2021,A Taylor,Leicester,Man City,2,3,0,0,5,0
03-04-2021,S Attwell,Arsenal,Liverpool,1,1,0,0,2,0
04-04-2021,A Marriner,Southampton,Burnley,0,0,0,0,0,0
04-04-2021,C Pawson,Newcastle,Tottenham,3,2,0,0,5,0
04-04-2021,A Madley,Aston Villa,Fulham,1,2,0,0,3,0
04-04-2021,M Dean,Man United,Brighton,2,2,0,0,4,0
05-04-2021,K Friend,Everton,Crystal Palace,2,0,0,0,2,0
05-04-2021,M Oliver,Wolves,West Ham,1,4,0,0,5,0
09-04-2021,J Moss,Fulham,Wolves,0,0,0,0,0,0
10-04-2021,A Marriner,Man City,Leeds,3,1,0,1,4,1
10-04-2021,P Tierney,Liverpool,Aston Villa,2,4,0,0,6,0
10-04-2021,M Oliver,Crystal Palace,Chelsea,1,0,0,0,1,0
11-04-2021,A Taylor,Burnley,Newcastle,1,0,0,0,1,0
11-04-2021,M Dean,West Ham,Leicester,3,3,0,0,6,0
11-04-2021,C Kavanagh,Tottenham,Man United,1,5,0,0,6,0
11-04-2021,P Bankes,Sheffield United,Arsenal,1,1,0,0,2,0
12-04-2021,S Hooper,West Brom,Southampton,0,1,0,0,1,0
12-04-2021,D England,Brighton,Everton,1,2,0,0,3,0
16-04-2021,M Oliver,Everton,Tottenham,1,1,0,0,2,0
17-04-2021,K Friend,Newcastle,West Ham,2,0,0,1,2,1
17-04-2021,R Jones,Wolves,Sheffield United,1,2,0,0,3,0
18-04-2021,C Pawson,Arsenal,Fulham,0,3,0,0,3,0
18-04-2021,J Moss,Man United,Burnley,1,2,0,0,3,0
19-04-2021,A Taylor,Leeds,Liverpool,2,1,0,0,3,0
20-04-2021,S Attwell,Chelsea,Brighton,2,0,0,1,2,1
21-04-2021,D Coote,Tottenham,Southampton,2,1,0,0,3,0
21-04-2021,P Bankes,Aston Villa,Man City,0,1,1,1,1,2
22-04-2021,A Madley,Leicester,West Brom,0,2,0,0,2,0
23-04-2021,J Moss,Arsenal,Everton,1,3,0,0,4,0
24-04-2021,A Marriner,Liverpool,Newcastle,2,1,0,0,3,0
24-04-2021,C Kavanagh,West Ham,Chelsea,0,4,1,0,4,1
24-04-2021,K Friend,Sheffield United,Brighton,3,0,0,0,3,0
25-04-2021,D England,Wolves,Burnley,1,2,0,0,3,0
25-04-2021,C Pawson,Leeds,Man United,4,1,0,0,5,0
25-04-2021,S Attwell,Aston Villa,West Brom,0,2,0,0,2,0
26-04-2021,G Scott,Leicester,Crystal Palace,0,1,0,0,1,0
30-04-2021,R Jones,Southampton,Leicester,1,0,1,0,1,1
01-05-2021,D Coote,Crystal Palace,Man City,2,0,0,0,2,0
01-05-2021,C Kavanagh,Brighton,Leeds,1,1,0,0,2,0
01-05-2021,K Friend,Chelsea,Fulham,1,1,0,0,2,0
01-05-2021,S Hooper,Everton,Aston Villa,0,2,0,0,2,0
02-05-2021,M Dean,Newcastle,Arsenal,2,1,1,0,3,1
02-05-2021,A Marriner,Tottenham,Sheffield United,1,1,0,0,2,0
03-05-2021,P Tierney,West Brom,Wolves,2,0,0,0,2,0
03-05-2021,A Taylor,Burnley,West Ham,2,1,0,0,3,0
07-05-2021,D England,Leicester,Newcastle,1,1,0,0,2,0
08-05-2021,M Oliver,Leeds,Tottenham,1,2,0,0,3,0
08-05-2021,S Hooper,Sheffield United,Crystal Palace,1,1,0,0,2,0
08-05-2021,A Taylor,Man City,Chelsea,2,0,0,0,2,0
08-05-2021,K Friend,Liverpool,Southampton,0,1,0,0,1,0
09-05-2021,J Moss,Wolves,Brighton,2,2,0,2,4,2
09-05-2021,C Kavanagh,Aston Villa,Man United,1,1,1,0,2,1
09-05-2021,S Attwell,West Ham,Everton,2,1,0,0,3,0
09-05-2021,P Bankes,Arsenal,West Brom,1,2,0,0,3,0
10-05-2021,D Coote,Fulham,Burnley,2,0,0,0,2,0
11-05-2021,C Pawson,Man United,Leicester,0,0,0,0,0,0
11-05-2021,A Madley,Southampton,Crystal Palace,2,3,0,0,5,0
12-05-2021,A Marriner,Chelsea,Arsenal,0,1,0,0,1,0
13-05-2021,M Atkinson,Aston Villa,Everton,2,0,0,0,2,0
13-05-2021,A Taylor,Man United,Liverpool,3,0,0,0,3,0
14-05-2021,K Friend,Newcastle,Man City,2,2,0,0,4,0
15-05-2021,G Scott,Burnley,Leeds,1,1,0,0,2,0
15-05-2021,C Pawson,Southampton,Fulham,0,1,0,0,1,0
15-05-2021,A Marriner,Brighton,West Ham,1,1,0,0,2,0
16-05-2021,D Coote,Crystal Palace,Aston Villa,3,2,0,0,5,0
16-05-2021,M Atkinson,Tottenham,Wolves,1,0,0,0,1,0
16-05-2021,M Dean,West Brom,Liverpool,0,0,0,0,0,0
16-05-2021,A Moss,Everton,Sheffield United,1,3,0,0,4,0
18-05-2021,L Mason,Man United,Fulham,2,3,0,0,5,0
18-05-2021,P Bankes,Southampton,Leeds,0,3,0,0,3,0
18-05-2021,S Attwell,Brighton,Man City,3,3,0,1,6,1
18-05-2021,M Dean,Chelsea,Leicester,2,4,0,0,6,0
19-05-2021,A Madley,Everton,Wolves,0,2,0,0,2,0
19-05-2021,R Jones,Newcastle,Sheffield United,0,2,0,0,2,0
19-05-2021,C Pawson,Tottenham,Aston Villa,1,1,0,0,2,0
19-05-2021,A Taylor,Crystal Palace,Arsenal,2,1,0,0,3,0
19-05-2021,C Kavanagh,Burnley,Liverpool,0,0,0,0,0,0
19-05-2021,M Oliver,West Brom,West Ham,2,2,0,0,4,0
23-05-2021,J Moss,Arsenal,Brighton,0,0,0,0,0,0
23-05-2021,S Attwell,Aston Villa,Chelsea,3,3,0,1,6,1
23-05-2021,C Kavanagh,Fulham,Newcastle,1,0,0,0,1,0
23-05-2021,D Coote,Leeds,West Brom,2,1,0,0,3,0
23-05-2021,A Taylor,Leicester,Tottenham,0,2,0,0,2,0
23-05-2021,C Pawson,Liverpool,Crystal Palace,2,2,0,0,4,0
23-05-2021,M Oliver,Man City,Everton,2,2,0,0,4,0
23-05-2021,K Friend,Sheffield United,Burnley,3,1,0,0,4,0
23-05-2021,M Atkinson,West Ham,Southampton,0,3,0,0,3,0
23-05-2021,M Dean,Wolves,Man United,4,1,0,0,5,0
13-08-2021,M Oliver,Brentford,Arsenal,0,0,0,0,0,0
14-08-2021,P Tierney,Man United,Leeds,1,2,0,0,3,0
14-08-2021,D Coote,Burnley,Brighton,2,1,0,0,3,0
14-08-2021,J Moss,Chelsea,Crystal Palace,0,0,0,0,0,0
14-08-2021,A Madley,Everton,Southampton,2,0,0,0,2,0
14-08-2021,C Pawson,Leicester,Wolves,1,2,0,0,3,0
14-08-2021,M Dean,Watford,Aston Villa,3,1,0,0,4,0
14-08-2021,A Marriner,Norwich,Liverpool,1,1,0,0,2,0
15-08-2021,M Atkinson,Newcastle,West Ham,1,0,0,0,1,0
15-08-2021,A Taylor,Tottenham,Man City,2,1,0,0,3,0
21-08-2021,M Dean,Liverpool,Burnley,0,0,0,0,0,0
21-08-2021,D Coote,Aston Villa,Newcastle,3,4,0,0,7,0
21-08-2021,M Atkinson,Crystal Palace,Brentford,3,1,0,0,4,0
21-08-2021,D England,Leeds,Everton,2,4,0,0,6,0
21-08-2021,G Scott,Man City,Norwich,1,0,0,0,1,0
21-08-2021,A Taylor,Brighton,Watford,4,0,0,0,4,0
22-08-2021,C Pawson,Southampton,Man United,2,3,0,0,5,0
22-08-2021,S Attwell,Wolves,Tottenham,1,4,0,0,5,0
22-08-2021,P Tierney,Arsenal,Chelsea,3,0,0,0,3,0
23-08-2021,M Oliver,West Ham,Leicester,0,1,0,1,1,1
28-08-2021,M Atkinson,Man City,Arsenal,1,2,0,1,3,1
28-08-2021,P Bankes,Aston Villa,Brentford,3,3,0,0,6,0
28-08-2021,J Moss,Brighton,Everton,1,2,0,0,3,0
28-08-2021,P Tierney,Newcastle,Southampton,3,3,0,0,6,0
28-08-2021,R Jones,Norwich,Leicester,2,1,0,0,3,0
28-08-2021,S Attwell,West Ham,Crystal Palace,1,0,0,0,1,0
28-08-2021,A Taylor,Liverpool,Chelsea,0,2,0,1,2,1
29-08-2021,M Oliver,Burnley,Leeds,4,3,0,0,7,0
29-08-2021,A Marriner,Tottenham,Watford,3,3,0,0,6,0
29-08-2021,M Dean,Wolves,Man United,3,4,0,0,7,0
11-09-2021,J Moss,Crystal Palace,Tottenham,2,1,0,1,3,1
11-09-2021,M Oliver,Arsenal,Norwich,1,2,0,0,3,0
11-09-2021,G Scott,Brentford,Brighton,3,2,0,0,5,0
11-09-2021,P Tierney,Leicester,Man City,1,2,0,0,3,0
11-09-2021,A Taylor,Man United,Newcastle,1,0,0,0,1,0
11-09-2021,D Coote,Southampton,West Ham,3,1,0,1,4,1
11-09-2021,P Bankes,Watford,Wolves,3,3,0,0,6,0
11-09-2021,S Attwell,Chelsea,Aston Villa,1,4,0,0,5,0
12-09-2021,C Pawson,Leeds,Liverpool,2,1,1,0,3,1
13-09-2021,M Atkinson,Everton,Burnley,1,1,0,0,2,0
17-09-2021,M Dean,Newcastle,Leeds,2,2,0,0,4,0
18-09-2021,D England,Wolves,Brentford,4,2,0,1,6,1
18-09-2021,A Taylor,Burnley,Arsenal,2,1,0,0,3,0
18-09-2021,A Madley,Liverpool,Crystal Palace,3,1,0,0,4,0
18-09-2021,J Moss,Man City,Southampton,0,2,0,0,2,0
18-09-2021,R Jones,Norwich,Watford,1,1,0,0,2,0
18-09-2021,C Pawson,Aston Villa,Everton,1,1,0,0,2,0
19-09-2021,S Attwell,Brighton,Leicester,2,1,0,0,3,0
19-09-2021,M Atkinson,West Ham,Man United,0,0,0,0,0,0
19-09-2021,P Tierney,Tottenham,Chelsea,0,1,0,0,1,0
25-09-2021,M Oliver,Chelsea,Man City,3,2,0,0,5,0
25-09-2021,M Dean,Man United,Aston Villa,2,2,0,0,4,0
25-09-2021,D Coote,Everton,Norwich,2,3,0,0,5,0
25-09-2021,K Friend,Leeds,West Ham,3,2,0,0,5,0
25-09-2021,C Kavanagh,Leicester,Burnley,2,4,0,0,6,0
25-09-2021,J Gillett,Watford,Newcastle,4,3,0,0,7,0
25-09-2021,S Attwell,Brentford,Liverpool,1,1,0,0,2,0
26-09-2021,A Madley,Southampton,Wolves,0,0,0,0,0,0
26-09-2021,C Pawson,Arsenal,Tottenham,2,1,0,0,3,0
27-09-2021,A Marriner,Crystal Palace,Brighton,2,3,0,0,5,0
02-10-2021,M Oliver,Man United,Everton,1,1,0,0,2,0
02-10-2021,K Friend,Burnley,Norwich,5,2,0,0,7,0
02-10-2021,M Atkinson,Chelsea,Southampton,1,3,0,1,4,1
02-10-2021,S Hooper,Leeds,Watford,0,3,0,0,3,0
02-10-2021,G Scott,Wolves,Newcastle,0,2,0,0,2,0
02-10-2021,J Moss,Brighton,Arsenal,2,1,0,0,3,0
03-10-2021,A Taylor,Crystal Palace,Leicester,2,3,0,0,5,0
03-10-2021,C Kavanagh,Tottenham,Aston Villa,2,1,0,0,3,0
03-10-2021,P Bankes,West Ham,Brentford,2,3,0,0,5,0
03-10-2021,P Tierney,Liverpool,Man City,3,3,0,0,6,0
16-10-2021,J Moss,Watford,Liverpool,0,0,0,0,0,0
16-10-2021,M Oliver,Aston Villa,Wolves,2,3,0,0,5,0
16-10-2021,C Pawson,Leicester,Man United,0,3,0,0,3,0
16-10-2021,M Atkinson,Man City,Burnley,1,0,0,0,1,0
16-10-2021,P Bankes,Norwich,Brighton,3,5,0,0,8,0
16-10-2021,D Coote,Southampton,Leeds,2,3,0,0,5,0
16-10-2021,A Taylor,Brentford,Chelsea,1,1,0,0,2,0
17-10-2021,S Attwell,Everton,West Ham,0,2,0,0,2,0
17-10-2021,A Marriner,Newcastle,Tottenham,4,1,1,0,5,1
18-10-2021,M Dean,Arsenal,Crystal Palace,1,1,0,0,2,0
22-10-2021,C Pawson,Arsenal,Aston Villa,2,5,0,0,7,0
23-10-2021,A Madley,Chelsea,Norwich,0,2,0,1,2,1
23-10-2021,D England,Crystal Palace,Newcastle,3,4,0,0,7,0
23-10-2021,G Scott,Everton,Watford,4,3,0,0,7,0
23-10-2021,R Jones,Leeds,Wolves,2,3,0,0,5,0
23-10-2021,C Kavanagh,Southampton,Burnley,1,3,0,0,4,0
23-10-2021,K Friend,Brighton,Man City,2,3,0,0,5,0
24-10-2021,S Hooper,Brentford,Leicester,1,1,0,0,2,0
24-10-2021,P Tierney,West Ham,Tottenham,2,1,0,0,3,0
24-10-2021,A Taylor,Man United,Liverpool,6,0,1,0,6,1
30-10-2021,M Oliver,Leicester,Arsenal,2,0,0,0,2,0
30-10-2021,J Moss,Burnley,Brentford,1,1,0,0,2,0
30-10-2021,M Dean,Liverpool,Brighton,2,2,0,0,4,0
30-10-2021,A Marriner,Man City,Crystal Palace,2,3,1,0,5,1
30-10-2021,P Tierney,Newcastle,Chelsea,3,2,0,0,5,0
30-10-2021,P Bankes,Watford,Southampton,2,2,0,0,4,0
30-10-2021,S Attwell,Tottenham,Man United,2,3,0,0,5,0
31-10-2021,A Taylor,Norwich,Leeds,1,4,0,0,5,0
31-10-2021,C Kavanagh,Aston Villa,West Ham,1,2,1,0,3,1
01-11-2021,M Atkinson,Wolves,Everton,1,1,0,0,2,0
05-11-2021,A Madley,Southampton,Aston Villa,2,2,0,0,4,0
06-11-2021,M Oliver,Man United,Man City,1,2,0,0,3,0
06-11-2021,J Gillett,Brentford,Norwich,2,3,0,0,5,0
06-11-2021,A Marriner,Chelsea,Burnley,1,4,0,0,5,0
06-11-2021,G Scott,Crystal Palace,Wolves,2,1,0,0,3,0
06-11-2021,D Coote,Brighton,Newcastle,3,4,1,0,7,1
07-11-2021,K Friend,Arsenal,Watford,4,2,0,1,6,1
07-11-2021,C Kavanagh,Everton,Tottenham,2,4,1,0,6,1
07-11-2021,D England,Leeds,Leicester,1,1,0,0,2,0
07-11-2021,C Pawson,West Ham,Liverpool,1,1,0,0,2,0
20-11-2021,P Tierney,Leicester,Chelsea,3,1,0,0,4,0
20-11-2021,A Taylor,Aston Villa,Brighton,3,3,0,0,6,0
20-11-2021,S Hooper,Burnley,Crystal Palace,2,3,0,0,5,0
20-11-2021,R Jones,Newcastle,Brentford,2,2,0,0,4,0
20-11-2021,M Atkinson,Norwich,Southampton,3,2,0,0,5,0
20-11-2021,J Moss,Watford,Man United,2,1,0,1,3,1
20-11-2021,M Dean,Wolves,West Ham,1,1,0,0,2,0
20-11-2021,M Oliver,Liverpool,Arsenal,2,0,0,0,2,0
21-11-2021,S Attwell,Man City,Everton,1,1,0,0,2,0
21-11-2021,A Marriner,Tottenham,Leeds,1,4,0,0,5,0
27-11-2021,S Attwell,Arsenal,Newcastle,1,3,0,0,4,0
27-11-2021,M Salisbury,Crystal Palace,Aston Villa,3,3,0,0,6,0
27-11-2021,A Marriner,Liverpool,Southampton,0,1,0,0,1,0
27-11-2021,S Hooper,Norwich,Wolves,2,2,0,0,4,0
27-11-2021,C Pawson,Brighton,Leeds,1,3,0,0,4,0
28-11-2021,D England,Brentford,Everton,4,3,0,0,7,0
28-11-2021,A Madley,Leicester,Watford,0,0,0,0,0,0
28-11-2021,M Oliver,Man City,West Ham,2,0,0,0,2,0
28-11-2021,A Taylor,Chelsea,Man United,2,5,0,0,7,0
30-11-2021,A Madley,Newcastle,Norwich,0,0,0,1,0,1
30-11-2021,K Friend,Leeds,Crystal Palace,5,3,0,0,8,0
01-12-2021,R Jones,Southampton,Leicester,1,3,0,0,4,0
01-12-2021,D Coote,Watford,Chelsea,4,3,0,0,7,0
01-12-2021,C Kavanagh,West Ham,Brighton,1,1,0,0,2,0
01-12-2021,J Brooks,Wolves,Burnley,2,3,0,0,5,0
01-12-2021,M Dean,Aston Villa,Man City,0,0,0,0,0,0
01-12-2021,P Tierney,Everton,Liverpool,4,3,0,0,7,0
02-12-2021,J Moss,Tottenham,Brentford,0,0,0,0,0,0
02-12-2021,M Atkinson,Man United,Arsenal,1,0,0,0,1,0
04-12-2021,A Marriner,West Ham,Chelsea,1,3,0,0,4,0
04-12-2021,P Tierney,Newcastle,Burnley,1,1,0,0,2,0
04-12-2021,A Taylor,Southampton,Brighton,4,2,0,0,6,0
04-12-2021,C Kavanagh,Wolves,Liverpool,2,2,0,0,4,0
04-12-2021,S Hooper,Watford,Man City,3,0,0,0,3,0
05-12-2021,D Coote,Leeds,Brentford,5,3,0,0,8,0
05-12-2021,C Pawson,Man United,Crystal Palace,2,2,0,0,4,0
05-12-2021,J Gillett,Tottenham,Norwich,1,2,0,0,3,0
05-12-2021,M Oliver,Aston Villa,Leicester,1,1,0,0,2,0
06-12-2021,M Dean,Everton,Arsenal,2,2,0,0,4,0
10-12-2021,M Oliver,Brentford,Watford,4,0,0,0,4,0
11-12-2021,J Moss,Man City,Wolves,3,2,0,1,5,1
11-12-2021,J Gillett,Arsenal,Southampton,2,0,0,0,2,0
11-12-2021,C Kavanagh,Chelsea,Leeds,2,5,0,0,7,0
11-12-2021,S Attwell,Liverpool,Aston Villa,1,2,0,0,3,0
11-12-2021,D England,Norwich,Man United,1,1,0,0,2,0
12-12-2021,G Scott,Burnley,West Ham,2,1,0,0,3,0
12-12-2021,P Bankes,Leicester,Newcastle,2,3,0,0,5,0
12-12-2021,A Madley,Crystal Palace,Everton,0,2,0,0,2,0
14-12-2021,D Coote,Norwich,Aston Villa,3,1,0,0,4,0
14-12-2021,P Tierney,Man City,Leeds,1,1,0,0,2,0
15-12-2021,T Harrington,Brighton,Wolves,2,0,0,0,2,0
15-12-2021,S Hooper,Crystal Palace,Southampton,2,4,0,0,6,0
15-12-2021,A Taylor,Arsenal,West Ham,2,0,0,1,2,1
16-12-2021,M Oliver,Chelsea,Everton,2,3,0,0,5,0
16-12-2021,M Dean,Liverpool,Newcastle,1,3,0,0,4,0
18-12-2021,A Marriner,Leeds,Arsenal,3,1,0,0,4,0
19-12-2021,M Atkinson,Newcastle,Man City,1,2,0,0,3,0
19-12-2021,D Coote,Wolves,Chelsea,0,2,0,0,2,0
19-12-2021,P Tierney,Tottenham,Liverpool,4,4,0,1,8,1
26-12-2021,C Kavanagh,Man City,Leicester,1,2,0,0,3,0
26-12-2021,G Scott,Norwich,Arsenal,1,2,0,0,3,0
26-12-2021,J Moss,Tottenham,Crystal Palace,1,1,0,1,2,1
26-12-2021,K Friend,West Ham,Southampton,2,3,0,0,5,0
26-12-2021,M Atkinson,Aston Villa,Chelsea,3,1,0,0,4,0
26-12-2021,D England,Brighton,Brentford,1,3,0,0,4,0
27-12-2021,C Pawson,Newcastle,Man United,3,3,0,0,6,0
28-12-2021,P Tierney,Crystal Palace,Norwich,1,2,0,0,3,0
28-12-2021,A Taylor,Southampton,Tottenham,2,2,1,0,4,1
28-12-2021,D England,Watford,West Ham,0,1,0,0,1,0
28-12-2021,M Oliver,Leicester,Liverpool,0,1,0,0,1,0
29-12-2021,M Dean,Chelsea,Brighton,4,1,0,0,5,0
29-12-2021,D Coote,Brentford,Man City,0,0,0,0,0,0
30-12-2021,J Moss,Man United,Burnley,0,0,0,0,0,0
01-01-2022,S Attwell,Arsenal,Man City,3,2,1,0,5,1
01-01-2022,R Jones,Watford,Tottenham,0,1,0,0,1,0
01-01-2022,D England,Crystal Palace,West Ham,0,2,0,0,2,0
02-01-2022,C Pawson,Brentford,Aston Villa,2,2,0,0,4,0
02-01-2022,J Brooks,Everton,Brighton,1,1,0,0,2,0
02-01-2022,P Tierney,Leeds,Burnley,2,1,0,0,3,0
02-01-2022,A Taylor,Chelsea,Liverpool,1,2,0,0,3,0
03-01-2022,M Dean,Man United,Wolves,3,1,0,0,4,0
11-01-2022,S Attwell,Southampton,Brentford,0,1,0,0,1,0
12-01-2022,S Hooper,West Ham,Norwich,0,0,0,0,0,0
14-01-2022,R Jones,Brighton,Crystal Palace,0,2,0,0,2,0
15-01-2022,C Pawson,Man City,Chelsea,0,2,0,0,2,0
15-01-2022,P Tierney,Newcastle,Watford,3,2,0,0,5,0
15-01-2022,A Madley,Norwich,Everton,3,1,0,0,4,0
15-01-2022,M Salisbury,Wolves,Southampton,2,3,0,0,5,0
15-01-2022,D Coote,Aston Villa,Man United,1,2,0,0,3,0
16-01-2022,J Moss,Liverpool,Brentford,0,1,0,0,1,0
16-01-2022,M Dean,West Ham,Leeds,3,2,0,0,5,0
18-01-2022,K Friend,Brighton,Chelsea,1,2,0,0,3,0
19-01-2022,J Moss,Leicester,Tottenham,1,2,0,0,3,0
19-01-2022,A Marriner,Brentford,Man United,0,0,0,0,0,0
21-01-2022,M Dean,Watford,Norwich,0,1,1,0,1,1
22-01-2022,C Pawson,Everton,Aston Villa,5,3,0,0,8,0
22-01-2022,P Bankes,Brentford,Wolves,2,3,0,0,5,0
22-01-2022,C Kavanagh,Leeds,Newcastle,4,2,0,0,6,0
22-01-2022,J Moss,Man United,West Ham,1,1,0,0,2,0
22-01-2022,S Hooper,Southampton,Man City,3,0,0,0,3,0
23-01-2022,D Coote,Arsenal,Burnley,0,2,0,0,2,0
23-01-2022,K Friend,Crystal Palace,Liverpool,4,1,0,0,5,0
23-01-2022,M Atkinson,Leicester,Brighton,0,1,0,0,1,0
23-01-2022,P Tierney,Chelsea,Tottenham,2,1,0,0,3,0
05-02-2022,C Pawson,Burnley,Watford,1,2,0,0,3,0
08-02-2022,A Taylor,Newcastle,Everton,2,3,0,0,5,0
08-02-2022,M Atkinson,West Ham,Watford,1,0,0,0,1,0
08-02-2022,M Dean,Burnley,Man United,2,1,0,0,3,0
09-02-2022,D England,Man City,Brentford,0,0,0,0,0,0
09-02-2022,P Tierney,Norwich,Crystal Palace,1,2,0,0,3,0
09-02-2022,D Coote,Tottenham,Southampton,2,3,0,0,5,0
09-02-2022,J Gillett,Aston Villa,Leeds,1,3,1,0,4,1
10-02-2022,C Kavanagh,Liverpool,Leicester,1,0,0,0,1,0
10-02-2022,M Oliver,Wolves,Arsenal,2,3,0,1,5,1
12-02-2022,S Attwell,Man United,Southampton,4,0,0,0,4,0
12-02-2022,S Hooper,Brentford,Crystal Palace,1,0,0,0,1,0
12-02-2022,G Scott,Everton,Leeds,1,1,0,0,2,0
12-02-2022,J Moss,Watford,Brighton,3,2,0,0,5,0
12-02-2022,A Marriner,Norwich,Man City,0,2,0,0,2,0
13-02-2022,M Atkinson,Burnley,Liverpool,0,1,0,0,1,0
13-02-2022,C Pawson,Newcastle,Aston Villa,3,4,0,0,7,0
13-02-2022,K Friend,Tottenham,Wolves,3,1,0,0,4,0
13-02-2022,M Oliver,Leicester,West Ham,1,2,0,0,3,0
15-02-2022,P Bankes,Man United,Brighton,3,1,0,1,4,1
19-02-2022,C Kavanagh,West Ham,Newcastle,3,3,0,0,6,0
19-02-2022,J Moss,Arsenal,Brentford,1,1,0,0,2,0
19-02-2022,R Jones,Aston Villa,Watford,1,2,0,0,3,0
19-02-2022,K Friend,Brighton,Burnley,1,4,0,0,5,0
19-02-2022,D Coote,Crystal Palace,Chelsea,1,3,0,0,4,0
19-02-2022,M Dean,Liverpool,Norwich,0,1,0,0,1,0
19-02-2022,A Madley,Southampton,Everton,0,2,0,0,2,0
19-02-2022,A Taylor,Man City,Tottenham,0,3,0,0,3,0
20-02-2022,P Tierney,Leeds,Man United,6,3,0,0,9,0
20-02-2022,C Pawson,Wolves,Leicester,4,4,0,0,8,0
23-02-2022,G Scott,Burnley,Tottenham,0,0,0,0,0,0
23-02-2022,A Marriner,Watford,Crystal Palace,2,1,0,0,3,0
23-02-2022,M Oliver,Liverpool,Leeds,0,3,0,0,3,0
24-02-2022,M Atkinson,Arsenal,Wolves,1,1,0,0,2,0
25-02-2022,S Hooper,Southampton,Norwich,1,2,0,0,3,0
26-02-2022,C Pawson,Leeds,Tottenham,4,2,0,0,6,0
26-02-2022,M Dean,Brentford,Newcastle,3,1,1,0,4,1
26-02-2022,J Moss,Crystal Palace,Burnley,0,2,0,0,2,0
26-02-2022,K Friend,Man United,Watford,0,0,0,0,0,0
26-02-2022,J Brooks,Brighton,Aston Villa,4,5,0,0,9,0
26-02-2022,P Tierney,Everton,Man City,3,2,0,0,5,0
27-02-2022,A Taylor,West Ham,Wolves,1,0,0,0,1,0
01-03-2022,C Kavanagh,Burnley,Leicester,1,1,0,0,2,0
05-03-2022,D Coote,Leicester,Leeds,1,2,0,0,3,0
05-03-2022,P Bankes,Aston Villa,Southampton,1,1,0,0,2,0
05-03-2022,A Marriner,Burnley,Chelsea,2,0,0,0,2,0
05-03-2022,M Atkinson,Newcastle,Brighton,1,1,0,0,2,0
05-03-2022,A Taylor,Norwich,Brentford,2,5,0,0,7,0
05-03-2022,A Madley,Wolves,Crystal Palace,0,3,0,0,3,0
05-03-2022,J Moss,Liverpool,West Ham,2,1,0,0,3,0
06-03-2022,C Pawson,Watford,Arsenal,1,2,0,0,3,0
06-03-2022,M Oliver,Man City,Man United,0,1,0,0,1,0
07-03-2022,S Attwell,Tottenham,Everton,2,0,0,0,2,0
